product_id,title,skus,publication_name,publication_id,published_on_publication,has_media,desired_published_on_publication,status
gid://shopify/Product/15724535153024,CHAOS SPACE MARINES: CHAOS LORD,99120102192,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724535284096,CHAOS SPACE MARINES: LORD WITH JUMP PACK,99120102193,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724535480704,CHAOS SPACE MARINES: LEGIONARIES,99120102218,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724535611776,CHAOS SPACE MARINES: TRAITOR ENFORCER,99120102220,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724535710080,CHAOS S/MARINES: TRAITOR GUARDSMEN SQUAD,99120102219,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724536299904,CHAOS SPACE MARINES: DARK APOSTLE,99120102173,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724536922496,CHAOS SPACE MARINES: HAVOCS,99120102170,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537184640,CHAOS SPACE MARINES: FABIUS BILE,99120102176,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537315712,CHAOS SPACE MARINE: ACCURSED CULTISTS,99120102147,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537479552,CHAOS SPACE MARINES: CHOSEN,99120102141,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537643392,CHAOS SPACE MARINES: WARPSMITH,99120102138,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537840000,CHAOS SPACE MARINES: POSSESSED,99120102140,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724537905536,CHAOS SPACE MARINES: DARK COMMUNE,99120102146,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724538102144,CHAOS SPACE MARINES: CHAOS CULTISTS,99120102144,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724538200448,CHAOS S/M: VASHTORR THE ARKIFANE,99120102180,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724538397056,COMBAT PATROL: CHAOS SPACE MARINES,99120102190,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724538528128,CODEX: ORKS (HB) (ENGLISH),60030103013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724539838848,ORKS: BATTLEWAGON,99120103084,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724540625280,ORKS: GHAZGHKULL THRAKA,99120103079,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724541706624,ORKS: BOSS SNIKROT,99120103114,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724541837696,ORKS: BIG 'ED BOSSBUNKA,99120103082,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542034304,ORKS: KILL RIG,99120103072,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542132608,ORKS: PAINBOSS,99070103006,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542361984,ORKS: BEAST SNAGGA BOYZ,99120103073,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542493056,ORKS: SQUIGHOG BOYZ,99120103076,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542755200,ORKS: MOZROG SKRAGBAD,99120103075,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724542853504,ORKS: ORK WARBOSS IN MEGA ARMOUR,99120103105,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543050112,ORKS: BOYZ (COMBAT PATROL),99120103106,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543181184,ORKS: DEFFKOPTAS,99120103107,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543410560,ORKS: BIG MEK,99120103120,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543574400,ORKS: KOMMANDOS,99120103127,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543803776,COMBAT PATROL: ORKS,99120103115,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724543967616,CODEX: AELDARI (ENGLISH),60030104013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724544393600,AELDARI: GUARDIANS,99120104091,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724544688512,AELDARI: DIRE AVENGERS,99120104079,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724544852352,AELDARI: WARLOCKS,99120104066,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724545180032,AELDARI: WAR WALKERS,99120104107,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724545507712,AELDARI: WAVE SERPENT,99120104106,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724545737088,AELDARI: DARK REAPERS,99120104068,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724545835392,AELDARI: WRAITHKNIGHT,99120104084,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546032000,AELDARI: SHINING SPEARS,99120104071,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546228608,AELDARI: RANGERS,99120104073,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546359680,AELDARI: AUTARCH,99120104077,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546523520,AELDARI: MAUGAN RA,99120104069,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546654592,AELDARI: WARP SPIDERS,99120104100,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724546916736,AELDARI: FIRE DRAGONS,99120104102,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724547080576,AELDARI: SWOOPING HAWKS,99120104098,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724547473792,AELDARI: ASURMEN,99120104089,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724547572096,AELDARI: LHYKHIS,99120104101,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724547735936,AELDARI: PHOENIX LORD BAHARROTH,99120104099,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724547932544,AELDARI: PHOENIX LORD FUEGAN,99120104103,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724548358528,AELDARI: AVATAR OF KHAINE,99120104072,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724548587904,AELDARI: SHROUD RUNNERS,99120104074,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724549505408,COMBAT PATROL: AELDARI,99120104097,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724549636480,CODEX: ASTRA MILITARUM (ENG),60030105013,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724549800320,ASTRA MILITARUM LEMAN RUSS BATTLE TANK,99120105111,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724550128000,ASTRA MILITARUM: CADIAN COMMAND SQUAD,99120105102,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724550259072,ASTRA MILITARUM VALKYRIE,99120105113,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724550357376,ASTRA MILITARUM: SENTINEL,99120105103,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724550881664,A/MILITARUM: CADIAN HEAVY WEAPONS SQUAD,99120105097,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724551143808,ASTRA MILITARUM: BANEBLADE,99120105107,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724551438720,A/MILITARUM: ROGAL DORN BATTLE TANK,99120105098,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724551602560,A/MILITARUM: LORD CASTELLAN URSULA CREED,99120105096,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724551831936,ASTRA MILITARUM: CADIAN SHOCK TROOPS,99120105101,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724551963008,ASTRA MILITARUM: CADIAN CASTELLAN,99120105100,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724552192384,ASTRA MILITARUM: LORD SOLAR LEONTUS,99120105095,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724552356224,ASTRA MILITARUM: ATTILAN ROUGH RIDERS,99120105092,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724552585600,ASTRA MILITARUM: CADIAN UPGRADES,99120105106,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724552749440,ASTRA MILITARUM: FIELD ORDNANCE BATTERY,99120105104,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724552946048,ASTRA MILITARUM: COMMISSAR,99120105099,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553077120,ASTRA MILITARUM: KRIEG COMMAND SQUAD,99120105127,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553273728,A/MILITARUM: KRIEG HEAVY WEAPONS SQUAD,99120105130,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553437568,ASTRA MILITARUM: DEATH RIDERS,99120105128,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553666944,ASTRA MILITARUM: KRIEG COMBAT ENGINEERS,99120105129,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553765248,A/MILITARUM: KRIEG LORD-MARSHAL DREIR,99120105125,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724553929088,ASTRA MILITARUM: KRIEG ARTILLERY TEAM,99120105126,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724554125696,A/MILITARUM: DEATH KORPS OF KRIEG,99120105135,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724554289536,COMBAT PATROL: ASTRA MILITARUM,99120105124,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724554453376,CODEX: TYRANIDS (ENGLISH),60030106010,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724554584448,TYRANIDS: GENESTEALERS,99120106068,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724555043200,TYRANIDS: TYRANNOFEX,99120106054,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724555174272,TYRANIDS: GARGOYLES,99120106052,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724555305344,TYRANIDS: HORMAGAUNTS,99120106073,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724555895168,TYRANIDS: PARASITE OF MORTREX,99120106050,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724556091776,TYRANIDS: LICTOR,99120106069,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724556255616,TYRANIDS: DEATHLEAPER,99120106067,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724556419456,TYRANIDS: NORN EMISSARY,99120106064,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724556517760,TYRANIDS: NEUROLICTOR,99120106072,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724556779904,TYRANIDS: TERMAGANTS,99120106066,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724557173120,TYRANIDS: BIOVORE,99120106065,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724557336960,TYRANID PAINT SET+ ENG/SPA/PORT/LATV/ROM,52170106001,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724557468032,COMBAT PATROL: TYRANID ASSAULT BROOD,99120106081,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724557664640,CODEX: GREY KNIGHTS (ENGLISH),60030107008,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724557828480,G/K: GRAND MASTER IN NEMESIS DREADKNIGHT,99120107023,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724558418304,GREY KNIGHTS: CASTELLAN CROWE,99120107015,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
gid://shopify/Product/15724558582144,COMBAT PATROL: GREY KNIGHTS,99120107021,Google & YouTube,gid://shopify/Publication/315394032000,false,true,true,published
